lot_id,carat,color,clarity,viewings,price_index,reserve_price,final_price,sold
302,2.891095842056666,I,SI1,2,1.149334664689539,2853.8038595317034,3435.750841137932,1
303,2.9328580472454795,F,SI1,0,0.8647056845408438,2978.1705461519346,2707.0649862684095,0
304,3.3684345567419296,I,VVS2,5,1.1145103827028378,3528.8186091312737,4480.621638906153,1
305,3.767411001751977,I,SI1,14,1.0298349529271067,3998.1241479089413,4959.626764336984,1
306,4.891334357581406,I,VS1,1,1.0266301448685675,5227.601196508684,4661.505795314961,0
307,2.823351567355379,J,VVS1,2,0.9564171052232697,2684.4284826582034,2748.0903329938787,1
308,1.9533041282356067,J,VVS1,16,1.000461199672804,1770.1293613662665,2800.6877088390843,1
309,4.078337876459166,D,VS2,24,0.9588715109716844,4273.522832871118,5975.569000666233,1
310,1.718745130679334,J,VS2,23,1.0158930475039771,1583.4261699474823,2532.8882030543678,1
311,2.4753713931753625,F,VVS1,11,1.0511800211090543,2383.742842018445,3924.0776287306444,1
312,0.8530537160401968,F,SI2,17,1.0697215225636194,768.3995885260567,1128.595363823191,1
313,0.6140783453695589,J,VS2,14,1.0129924770237704,636.3902044010251,782.8287114847952,1
314,4.831917866050663,H,VVS2,11,1.0885688269314926,4510.239709888952,6828.119805011769,1
315,4.261910542304927,G,SI1,15,0.8565112197102024,4394.270490084805,4893.9050747970305,1
316,3.631883927421641,J,VVS1,7,0.8847929963608955,3989.074348965667,3358.1987952700483,0
317,2.3402882498642144,I,I1,13,1.127494001629708,2140.273582265055,2711.5048043314173,1
318,1.279824440318806,E,VS2,24,0.9290111911385661,1171.5712609882582,1988.751776021773,1
319,1.2039666920198873,G,VVS1,16,0.8091575299904481,1165.5312816573623,1513.4510038335968,1
320,1.626093041740679,G,VS1,20,0.8615164598672125,1745.248754023025,2220.2371479511085,1
321,2.971519991177542,F,IF,7,0.8894457737985245,2802.4582548216513,3501.4167813425993,1
322,3.7156816521502805,G,SI1,14,1.1829291551578347,3611.9233376066745,5254.532299401072,1
323,3.4708881952297905,J,VVS1,13,1.0292165715723398,3171.3542971410116,4668.50545561254,1
324,1.7597025362567429,I,IF,17,1.173092296190502,1852.3175429482728,2770.2663574785765,1
325,4.796893762984373,I,VS2,19,1.03006534019865,4708.92481647989,7247.093614052307,1
326,3.820536125130958,D,IF,6,0.9917417760551407,4018.6299551416346,5436.912466918359,1
327,2.994593236301303,I,SI1,2,0.9254910764776384,3236.321500461116,2854.07987559971,0
328,3.2527433580545853,I,VVS1,11,1.0425483777733502,3078.8927783958466,4665.845629395646,1
329,2.3882002809250547,F,VS1,20,0.855679209847012,2535.0249381276785,2837.594493771438,1
330,1.6147894527552085,I,SI2,23,1.1593046509170823,1472.3953455638155,2659.862494168856,1
331,2.1018770539306773,D,VS2,2,1.1317329620565135,2269.5426885779266,2667.151981093767,1
332,3.910307497089661,E,VVS1,19,0.9270125791506948,4028.2177734585184,6233.33333263707,1
333,0.5647706988339014,J,SI1,13,1.1811190110405176,607.0411565366892,735.5709996107237,1
334,1.0223268822811231,F,VS2,14,1.1300803069662273,920.1327152392715,1655.5749541077766,1
335,0.7070118890978874,E,VVS2,24,1.0665227543340159,660.2191655807152,1369.1779676711305,1
336,0.6832796104353656,F,IF,13,0.84870476445011,668.2145778726891,764.5791238665497,1
337,4.349572628049533,H,SI2,6,0.9912936092192289,4244.750453401381,4595.536168836467,1
338,3.6664603672101066,G,SI1,16,1.0024430219387004,3466.0739230953805,5183.684688132697,1
339,2.6337822308929635,H,VVS2,11,0.8930205433461521,2571.4205570674326,3045.1486420916076,1
340,0.9402537229295067,I,I1,19,0.8319861577437209,870.4584468671383,923.8921038676598,1
341,2.7122714380257458,E,VVS1,3,1.110689452188677,2664.9483385502704,3473.9146537621646,1
342,2.6306229685125455,I,VS1,8,0.8488140208497581,2789.6990170956583,2406.9664790526176,0
343,1.2794084145950684,G,VS2,5,1.0377163002247098,1274.0528271185651,1641.4766907749197,1
344,2.452332421570879,F,IF,15,1.1745796695534643,2215.927619756093,4378.789879627123,1
345,2.2932713047881803,G,VS2,24,1.150442077039217,2257.241279734891,3749.09548774704,1
346,3.271325441234974,D,SI2,21,0.9111010494997045,2961.9725614122663,4364.373930440764,1
347,3.357921428904397,G,VVS1,21,1.1405794550205062,3671.043176883964,5852.971328015819,1
348,0.7038680439742003,D,VS2,20,0.8001330024481959,651.4233933999287,823.915882182283,1
349,2.1857567658191206,G,IF,20,0.8070751238453029,2276.5479987108806,2749.886386654249,1
350,3.3163696207140636,J,VVS1,1,1.041021265537146,3629.9498276405075,3401.8471843325437,0
351,2.7641131636103946,D,VS2,23,0.9459192876578117,2944.354930522919,4125.381576256428,1
352,4.35420428534745,E,VS1,7,0.9545843364636588,4527.77625744948,5546.761325153206,1
353,3.4641213422852526,I,SI1,10,1.025776436271553,3699.3080985798865,3828.2972196501037,1
354,1.2332049218664336,I,VVS1,12,0.8767129822367443,1352.036225841998,1426.7720921913456,1
355,0.8175593633019342,H,SI1,16,0.8847021402661913,837.4006292848921,962.0452213472582,1
356,3.39088675192842,I,I1,7,0.9938406348075459,3431.024547407021,3495.362800413603,1
357,0.6193008974372982,F,VVS1,20,1.1017014177375453,635.1844928164129,1113.5377554957308,1
358,3.1359901157305847,J,VS1,17,1.0477991005630352,3156.4843673119785,4307.878940097949,1
359,4.731036086412309,G,SI1,17,0.9189420192947355,4858.85837340032,6362.868028706576,1
360,3.0896338004414554,H,VVS2,13,0.9721348710035684,3058.639958520757,4195.018800539268,1
361,2.2467646679293485,F,IF,14,0.8682659034199994,2120.2462861868626,2903.5741364391447,1
362,3.3947969829905893,F,VVS2,5,0.8298519257348327,3136.960269046495,3691.2139223136955,1
363,2.562138007211825,D,VS2,10,1.1130784162976597,2340.9439881657663,3900.29084069433,1
364,2.9552755519217073,I,VS1,12,0.9061549636752778,2815.3821363617235,3192.1177675813183,1
365,4.736591639494363,E,VVS2,24,0.8711065551404993,4306.62617338819,6557.842000359167,1
366,2.237461870103484,E,VVS1,0,1.0766472222277277,2267.520281874432,2583.228159491619,1
367,4.825357537207614,H,VS2,5,1.0472206697148745,4616.736530710627,6163.002581330794,1
368,4.574077888802287,J,VS2,8,1.0532758504053856,4870.967386765805,5524.154291380227,1
369,1.381060106551834,E,VVS2,7,0.8915578419386455,1263.460317488619,1741.2677974739006,1
370,0.8121258539382445,G,I1,10,0.8930582154250725,767.6784486708756,851.7120181756311,1
371,0.9535010061984199,E,VVS2,21,0.8883210519142557,997.4089927831727,1364.715025344052,1
372,0.5819982154319738,H,I1,18,0.8695010382649179,593.4994658649869,588.9609508924583,0
373,0.9249933234016778,E,VS1,23,1.0622894690246625,844.4247901261433,1657.7679156234087,1
374,3.5735304803736057,G,IF,8,1.1392063540997606,3843.1458200873494,5414.389245060496,1
375,0.8203489180710304,D,VVS2,16,1.0897269878706646,882.2461738638357,1508.2109600665506,1
376,1.9353903363219258,J,SI2,11,1.1168374535042171,1869.7449942386513,2243.533028657227,1
377,4.301938899362545,H,I1,24,0.9619193716340799,4164.626037241452,5782.481647837146,1
378,0.6047237108112165,D,VVS2,13,1.0616303181487992,663.8691195219035,970.000110560846,1
379,4.1651081716502105,D,SI1,14,0.9416944961779098,4270.215652324235,5578.929922792006,1
380,1.7683464864802998,D,VVS1,15,1.010201848787456,1779.4221783033631,2764.5071571411277,1
381,1.0317417242974531,F,SI2,21,0.9926539386139449,1101.5188676840155,1555.9782602988362,1
382,3.635317244138678,J,SI2,21,0.8707548580575418,3479.209697048112,3796.621474968592,1
383,3.330242810509478,I,I1,19,0.9548315041342523,3283.0749786693364,4116.546152873413,1
384,4.4486240608717385,J,SI1,0,1.1855289101929403,4242.009207088094,4957.44584093992,1
385,3.807819697117486,F,SI1,9,0.8994321030859769,4028.0341705726337,4521.991466658728,1
386,4.115664186731818,I,VS2,7,0.8535214945117955,4176.040441722035,4205.930428445085,1
387,1.769155576570879,J,I1,17,0.9674322486495741,1825.3528282783925,1914.9173365964782,1
388,1.2984779470087526,D,IF,0,1.116135094344059,1234.153232265257,1661.3015938810659,1
389,3.8777663823838626,H,VVS1,1,1.032859291911989,3660.786198191738,4845.7352747352625,1
390,4.130756326702688,I,VS1,0,1.0723899308952978,4121.15201172689,4468.189849697053,1
391,4.95727313900303,G,SI2,0,0.8758779392698709,5192.808800348032,4660.344937966727,0
392,2.356779546101419,G,VS1,8,1.0475792772030885,2368.676454955834,2862.6879636263056,1
393,2.1740813860675243,E,VVS2,12,0.9294001579645895,1970.868119438292,2939.7507446909626,1
394,3.9938583233389857,I,VVS2,0,1.133721346381907,4288.246823558267,4925.470391435237,1
395,2.03361593113858,H,VS1,12,1.0517195224042943,1856.5639974623696,3030.4150783293267,1
396,4.688407965216041,F,VVS2,19,0.8795425111101184,5115.826193259414,6152.082515494183,1
397,4.362857383293553,D,IF,21,0.8258466719376345,3948.5098006242897,6415.858178259855,1
398,2.4304731231875825,E,SI1,6,0.8170532837148131,2524.9944446710338,2372.2873558376837,0
399,3.878919805061738,G,VVS2,1,0.9485634270600563,3554.8027460650846,3745.5268577011566,1
400,3.8954429333810707,F,VS2,5,0.9063404546617254,4215.396369234216,4318.905047620668,1
401,0.9640574097616967,F,VVS2,6,1.0584360493850031,957.1997293300948,1325.6082230675547,1
402,4.56148808005805,D,VVS1,13,0.9997335339914473,4230.801883962726,7339.171328734418,1
403,2.773635676015357,I,IF,17,0.9064077112021524,2685.331825190473,3555.5617234667884,1
404,4.219058597484837,G,VVS1,14,0.8596951111800705,3936.2337304562343,4855.336496690338,1
405,1.940223204637753,H,VVS1,1,0.8508799050749799,1812.394280792884,1655.9128833242755,0
406,4.529854528232902,F,VS2,9,1.1458641568561672,4935.827628886393,6451.267993180921,1
407,2.251407554303734,D,IF,22,0.8973911873619469,2226.752891017829,3352.928366686895,1
408,0.5487694316613426,H,IF,11,1.0606842591643872,580.4666025065134,824.9175184574625,1
409,4.574218893886687,I,I1,16,1.1242743711945065,4701.9361730128085,5915.612984261481,1
410,0.910790045537601,G,IF,7,1.0456325244738944,942.9275204552446,1334.6389277624428,1
411,1.936911369156867,I,IF,10,1.1438260926587782,1794.2359358851506,3067.0529061913444,1
412,4.775278851728622,F,IF,2,0.9569574886113899,4521.410173812111,5607.305526192603,1
413,4.777732161219003,H,VS2,5,1.1824888762595793,5051.73542092054,6927.654684932527,1
414,3.0804704965547876,H,VVS2,8,0.8532580016712388,3370.5067785189053,3435.4409944649474,1
415,3.3432674547640966,H,I1,5,0.8408598118630153,3184.579694699551,2929.048908908857,0
416,2.518004848902439,F,VVS1,8,1.0634768584829775,2402.966657302908,3282.657509105205,1
417,1.8194484726412905,F,IF,6,1.1771324565653045,1809.5860185790107,2740.4664435493555,1
418,1.978990454164622,I,SI2,8,1.1235533846545311,2170.493526260809,2426.0377345164356,1
419,3.526333052346673,E,VVS2,17,0.8305667437752207,3363.3875111904467,4802.831763815073,1
420,3.88568538246956,I,VVS2,11,0.9117470855738866,3813.3898042909204,4410.756715999111,1
421,4.062105696766318,G,VVS1,7,1.1721275539351295,4380.152337093202,6477.431405389973,1
422,4.0532816425754925,D,VS2,7,0.9012233731203139,3650.3214318982496,4809.434184034337,1
423,0.9104274637191067,H,VS1,17,1.1124681695147678,826.6255226765733,1320.0714077421126,1
424,2.7248913711616165,E,VS1,19,1.1300528783714814,2781.6081741283533,5217.40070879949,1
425,0.7590144200748993,D,VVS2,14,0.9981808413843927,820.855903968807,1134.9616506544983,1
426,2.97287997045681,E,SI1,6,0.9545395639393262,2817.610409714948,3291.114762372012,1
427,2.4868872561801965,J,SI1,10,0.9800497729679039,2471.787759446838,2770.3411745915832,1
428,4.494668822412349,I,VVS1,19,0.8907858777461457,4450.140409559109,5270.681241305562,1
429,2.079117556484354,F,VS1,15,1.1557563664515378,2067.878406712161,3512.087541609012,1
430,1.0268015739242264,H,VVS2,3,0.9802478626919031,1051.9622572066305,1142.130834770671,1
431,1.1434625692377614,I,VS2,5,1.15298377618244,1136.5431943365334,1397.6611940151195,1
432,3.926797842728625,D,VS1,21,0.8422773919625097,3885.5414448627257,5839.208341672445,1
433,3.281981284923175,J,VVS2,2,1.1953101084000526,3265.104300333092,4054.8548553657333,1
434,0.9550520425525562,J,VVS2,8,0.9773092349774473,972.4086696300427,1011.0664982006857,1
435,0.8784806275174885,J,IF,9,0.8191323281576423,884.9826998354379,858.992436189815,0
436,3.65436109156604,D,VS2,13,0.815208739294982,3913.189253753425,4540.411532351996,1
437,0.8274335286388709,D,IF,10,1.0984829029927354,752.8812470035409,1224.0587823595956,1
438,4.198370266806603,D,VVS1,17,1.0636142136814724,4478.247963264873,6634.261807432998,1
439,3.6780900222042328,D,IF,21,1.120852223251035,3931.0871594117607,6340.71856147018,1
440,0.8660695128885489,J,SI2,11,0.8421470135811224,828.812591884766,721.0961440257917,0
441,0.8817697133833636,J,IF,22,0.8142283468142194,875.2185091876786,1124.013922373517,1
442,4.93987810325529,E,SI2,11,1.0034317157790313,4879.155628321911,6548.800928304293,1
443,2.1842185809025416,I,VS1,12,0.9550380925931078,2061.2513708735332,2519.7003866222785,1
444,2.1678896618010093,H,SI1,24,0.9847787746683823,2123.143052147641,3263.934383864647,1
445,4.157598052658761,F,I1,12,1.1966353635481095,3778.747550420766,5914.232386660663,1
446,4.762618598227364,J,I1,18,1.188299983068268,4550.988852570301,7277.583115828053,1
447,4.937004787202919,F,VVS2,18,1.176926155869277,5249.697070447326,9655.152533921726,1
448,3.8902018336652375,I,I1,22,1.1135370707070695,3722.582607920719,5479.097854653961,1
449,2.193168134889121,I,SI2,13,0.9419365441027562,2332.744280130696,2590.2224994497624,1
450,0.8757532251440094,F,VS2,3,0.9648523721051087,881.2878917520404,1011.9964936331036,1
451,3.9971611216734657,J,IF,12,1.0198464174875699,4300.83558677803,4960.019141840287,1
452,3.0128191238111226,F,SI2,7,1.1322137825619358,3057.8785780427033,3730.953928891159,1
453,2.408999041611393,E,VS2,22,0.8274851330073072,2182.3932816361084,3113.1974146920497,1
454,4.578594732926312,G,SI1,20,0.9697187543539553,4739.2303405911025,6665.496334282069,1
455,1.000388670377681,J,I1,22,0.8330470653837075,909.3240035952714,1136.202856880956,1
456,2.716812969308866,J,SI1,18,1.0058630346294046,2689.9692373990383,3591.6278162920016,1
457,0.5510914014533859,H,I1,11,1.159560329602494,598.4220732291225,783.5578589146706,1
458,2.608972888973568,D,IF,17,1.112993969825575,2434.2781198530283,4765.510806521812,1
459,0.7533647405682681,G,VVS1,5,0.891136967017244,736.7714833171507,871.1144706208603,1
460,1.0346806232063237,I,IF,17,1.190396339839517,1082.247024728272,1842.0185912709537,1
461,1.028868110496972,J,VS1,18,1.0669401592185714,1107.5268381630933,1411.0549217178207,1
462,3.421446359522286,F,SI2,21,0.8041710797589613,3538.4208237746975,4001.9732899417413,1
463,3.857201956694405,G,VVS2,4,0.9021653938740878,3670.6470372714325,4362.729681199121,1
464,3.1251594429372185,H,VVS1,23,0.9042853199679667,3234.2949190076397,4058.733275704574,1
465,4.829776468135439,I,IF,8,0.827701722514344,4633.424457011869,5198.645388363618,1
466,2.1869176078566683,D,VS2,2,1.1839306072303715,2282.4549536089007,2811.486678712716,1
467,1.7857043882683734,D,VVS1,9,0.9913021178303695,1947.8581779379376,2463.646897384947,1
468,4.408696076852571,H,SI2,18,1.1583258389487527,4603.907364719201,7163.330755307162,1
469,1.5061812733375368,H,I1,2,0.9288862013778514,1615.4940369267335,1298.177032039446,0
470,4.834501427482751,F,VVS1,21,0.8500934281731309,4353.0854913018775,6253.531750536222,1
471,0.5546951361041735,J,I1,14,0.9897344439624856,578.8323759722667,597.4108815913152,1
472,4.8644547201843755,D,SI2,0,0.845582653885727,5185.107469525816,4686.480754547943,0
473,0.6942196037775925,I,IF,6,0.994406201191016,630.4289775414309,734.8993754454466,1
474,4.51014401164132,G,SI2,11,1.1681188724877631,4845.335864535028,6892.297721836507,1
475,2.874654990888349,I,VVS1,16,1.008307256733685,2734.770960708256,3685.36844976687,1
476,4.968341582536851,E,VS2,20,1.0465998907580334,5132.587107241349,8742.177311638154,1
477,0.8320845413092949,E,SI1,23,0.8626553747895234,882.0686716577349,1210.0966037937094,1
478,2.9923442798059434,H,VVS1,19,0.8174942503519879,3089.6939248420604,3648.444531381353,1
479,4.861861410285945,F,SI2,4,0.8443231848719228,4465.410443124797,4505.818152482346,1
480,2.8539402987656697,E,SI1,3,1.0394126302737463,2908.919471628454,3315.7593427649563,1
481,3.332293871608681,D,SI2,11,0.8380046795969219,3365.339334694111,3695.0596236571487,1
482,3.630869100430777,I,VS2,19,0.9503971559765245,3921.571924930005,4293.907007745456,1
483,2.5454347914549795,I,SI2,23,1.0200367761832625,2496.6844866944266,3193.422359690281,1
484,3.3240113603782855,H,IF,17,0.9554611194519388,3205.065667204473,4282.776393901868,1
485,3.129414403653951,J,VVS2,16,0.8654735205861206,3285.791719852237,3497.8666541646567,1
486,4.5552110472094505,J,I1,18,0.9095165230056427,4475.654583345675,4665.844994314666,1
487,0.7045087115365605,G,I1,8,1.1713270131394307,725.0939171392079,940.20696841764,1
488,1.7643343531650364,H,VVS1,3,1.0703929102345422,1816.0117381712282,2379.143439206485,1
489,4.7768516783445145,G,VVS2,20,0.9984191354719546,5147.572689514888,7139.62998718539,1
490,4.506187027509124,J,SI2,1,0.8050859559947574,4595.132312117929,3370.5544735359094,0
491,2.5504553875357083,H,VS2,3,1.196966160195788,2551.553924761748,3266.362390596989,1
492,3.2905966901069155,H,VVS1,1,1.0685819739578573,3052.9309264944513,4149.923258920952,1
493,1.748215323415097,H,SI2,14,0.9267689909379779,1613.8606425718076,2176.8660824945337,1
494,1.3465452187569258,J,SI1,1,1.1517074639991352,1253.4508900578362,1561.7256028807342,1
495,2.5866428222299196,G,VS1,3,0.9033726481167272,2416.880668154096,2906.0714687416194,1
496,2.0900850261172375,G,SI2,5,1.0176066316731007,2147.7199954814055,2102.9000646806426,0
497,3.1264525033289243,H,VVS2,6,1.0544283054919301,3277.1357899641825,4222.639662124844,1
498,0.8498058663424317,E,VVS1,9,0.8884253485814914,854.9032607671146,1078.429959227181,1
499,4.884776634497749,F,VVS2,18,1.1913589115202383,5206.212260952478,8364.147703626755,1
500,4.937948350158213,J,VVS1,18,1.0992767623915989,5423.114838146763,8052.830948939902,1

